learning_rate,max_depth,n_estimators,num_leaves,Accuracy,AUC,Precision,Recall,F1,ModelSize_KB
0.08,5,90,12,0.9910714285714286,0.9992320165600185,0.9797127226240859,0.9660512675968118,0.9728340357087948,132.81640625
0.08,6,60,20,0.9911038207185355,0.9992567269519371,0.9835787451984636,0.9623087643475674,0.972827506510159,140.61328125
0.05,6,80,30,0.9911038207185355,0.9992464906528413,0.9837490793813443,0.9621365152440456,0.9728227740878252,269.25390625
0.12,5,50,18,0.99107790700085,0.9992747304851188,0.9817561317896214,0.9639999373639624,0.9727970165999036,106.42578125
0.1,4,80,14,0.9910934552314613,0.998954668606331,0.9835699537429774,0.9622539578146286,0.9727952001773021,131.26953125
0.05,5,120,16,0.9910571760267015,0.9991823745863215,0.981247211777452,0.964391412599239,0.9727462981243831,225.97265625
0.05,6,100,16,0.9910701328855442,0.9992251693021563,0.9830340438460431,0.9626532625546108,0.9727369103941518,189.69140625
0.08,6,50,16,0.9910649501420071,0.9989789802231593,0.9828559097157837,0.9628020231440159,0.9727256187756588,97.00390625
0.05,6,70,22,0.9910817940585028,0.9991115601522367,0.9849660874102019,0.960774181425283,0.9727197422188049,178.08203125
0.05,6,90,20,0.9910584717125858,0.9992196210902549,0.9834735216204752,0.9621365152440456,0.9726880196934378,208.86328125
0.05,6,80,20,0.9910571760267015,0.9991144112409625,0.9835120858011845,0.9620895382158124,0.9726828727707372,186.19140625
0.05,6,60,28,0.9910545846549329,0.9991814247846287,0.9835969771686573,0.9619877546546406,0.9726723612441517,190.92578125
0.12,3,100,10,0.9910364450525531,0.9989650760538993,0.9821052295511142,0.9633892359969308,0.9726572072250109,103.45703125
0.12,3,100,12,0.9910364450525531,0.9989650760538993,0.9821052295511142,0.9633892359969308,0.9726572072250109,103.45703125
0.12,3,100,14,0.9910364450525531,0.9989650760538993,0.9821052295511142,0.9633892359969308,0.9726572072250109,103.45703125
0.12,3,100,16,0.9910364450525531,0.9989650760538993,0.9821052295511142,0.9633892359969308,0.9726572072250109,103.45703125
0.12,3,100,18,0.9910364450525531,0.9989650760538993,0.9821052295511142,0.9633892359969308,0.9726572072250109,103.45703125
0.12,3,100,20,0.9910364450525531,0.9989650760538993,0.9821052295511142,0.9633892359969308,0.9726572072250109,103.45703125
0.12,3,100,22,0.9910364450525531,0.9989650760538993,0.9821052295511142,0.9633892359969308,0.9726572072250109,103.45703125
0.12,3,100,24,0.9910364450525531,0.9989650760538993,0.9821052295511142,0.9633892359969308,0.9726572072250109,103.45703125
0.12,3,100,26,0.9910364450525531,0.9989650760538993,0.9821052295511142,0.9633892359969308,0.9726572072250109,103.45703125
0.12,3,100,30,0.9910364450525531,0.9989650760538993,0.9821052295511142,0.9633892359969308,0.9726572072250109,103.45703125
0.12,3,100,28,0.9910364450525531,0.9989650760538993,0.9821052295511142,0.9633892359969308,0.9726572072250109,103.47265625
0.05,6,70,30,0.9910468105396273,0.999208677355591,0.9837278580351709,0.9618076760464133,0.9726442806356345,236.31640625
0.08,4,90,16,0.9910455148537429,0.9987656885634907,0.9836038012281137,0.9619251186169963,0.9726436790708906,157.33203125
0.08,4,90,18,0.9910455148537429,0.9987656885634907,0.9836038012281137,0.9619251186169963,0.9726436790708906,157.33203125
0.08,4,90,20,0.9910455148537429,0.9987656885634907,0.9836038012281137,0.9619251186169963,0.9726436790708906,157.33203125
0.08,4,90,22,0.9910455148537429,0.9987656885634907,0.9836038012281137,0.9619251186169963,0.9726436790708906,157.33203125
0.08,4,90,24,0.9910455148537429,0.9987656885634907,0.9836038012281137,0.9619251186169963,0.9726436790708906,157.33203125
0.08,4,90,26,0.9910455148537429,0.9987656885634907,0.9836038012281137,0.9619251186169963,0.9726436790708906,157.33203125
0.08,4,90,28,0.9910455148537429,0.9987656885634907,0.9836038012281137,0.9619251186169963,0.9726436790708906,157.33203125
0.08,4,90,30,0.9910455148537429,0.9987656885634907,0.9836038012281137,0.9619251186169963,0.9726436790708906,157.33203125
0.08,6,50,28,0.9910442191678587,0.9992179851751347,0.9837198500912906,0.9617998465417078,0.972636362916571,159.45703125
0.05,6,60,22,0.9910506975972802,0.9990712130759419,0.984823069576314,0.9607272043970498,0.9726259219480102,153.33203125
0.08,6,50,20,0.9910286709372473,0.9991130605672185,0.9833776170049299,0.9620503906922848,0.9725971014033894,117.97265625
0.08,7,60,14,0.9909962787901403,0.9991270834913212,0.980329146747906,0.9649551369380373,0.9725813897514609,102.84765625
0.08,6,50,26,0.9910260795654788,0.9992336635312887,0.9836792875904926,0.961729380999358,0.972580504683405,149.06640625
0.05,7,110,12,0.9909885046748347,0.9991670643835515,0.9796490614897014,0.9656049858285964,0.9725763269233044,161.78515625
0.1,6,50,14,0.990994983104256,0.9992269647990346,0.9805506923444215,0.9647202517968714,0.9725710587176674,86.25390625
0.08,4,100,14,0.9910170097642889,0.9989559261446234,0.9833764196473592,0.961979925149935,0.9725605050165238,164.41015625
0.05,6,90,18,0.9909988701619089,0.9991815027976495,0.9834209915383815,0.9618233350558244,0.9725022660792673,190.00390625
0.05,6,120,12,0.9909625909571491,0.999201557778494,0.9794858354578161,0.965612815333302,0.9724998521497428,175.97265625
0.05,6,60,30,0.9909988701619089,0.9992034676296365,0.9836223120970649,0.9616197679334805,0.9724966051301136,203.39453125
0.1,5,60,20,0.9909846176171818,0.9992503660674246,0.9821611089817299,0.9630134197710652,0.9724930224467689,139.28515625
0.08,5,90,10,0.9909535211559591,0.9991105934715285,0.9797742986569181,0.965260487621553,0.9724632422540544,114.05078125
0.1,5,60,26,0.9909690693865705,0.999221838811716,0.9819669513850083,0.9631152033322372,0.9724497217303314,157.19140625
0.1,5,60,28,0.9909690693865705,0.9992221770788494,0.9819669513850083,0.9631152033322372,0.9724497217303314,158.28515625
0.1,5,60,30,0.9909690693865705,0.9992221772004124,0.9819669513850083,0.9631152033322372,0.9724497217303314,158.39453125
0.1,5,60,22,0.9909677737006862,0.9992201776844406,0.9819668074304098,0.9631073738275316,0.9724456601222968,150.19140625
0.1,5,60,24,0.9909677737006862,0.999219075175374,0.9819668074304098,0.9631073738275316,0.9724456601222968,154.83203125
0.08,4,90,12,0.990971660758339,0.9986855061605164,0.9824756272974269,0.9626141150310832,0.972443467187636,132.53515625
0.05,6,70,20,0.9909768435018762,0.9990613613108374,0.983248495325906,0.961862482579352,0.9724379219997942,163.50390625
0.08,6,70,12,0.9909263117523892,0.9991091571019852,0.9785081773570845,0.9663957658038552,0.9724142549327787,104.41015625
0.08,6,60,16,0.9909677737006862,0.9991774826563002,0.9831934118174325,0.961862482579352,0.9724109817827785,115.37890625
0.12,5,50,24,0.9909548168418434,0.9992937084790374,0.9819807592511277,0.9630134197710652,0.9724046059523198,128.34765625
0.12,5,50,12,0.9909496340983063,0.9990085839734638,0.9827510375766687,0.9621991512816899,0.972366510663718,75.48828125
0.1,4,90,10,0.9909522254700749,0.9991409872898142,0.9830526105221045,0.9619094596075852,0.9723661143583027,113.26953125
0.05,6,100,14,0.9909185376370836,0.9991353056565008,0.9803273991898581,0.9644775371509998,0.9723378811977315,168.58203125
0.05,5,120,30,0.9909172419511992,0.9992800590935573,0.9818072962401213,0.9629586132381266,0.9722916139640779,317.20703125
0.12,5,50,22,0.990915946265315,0.9993031576276629,0.9818302291977679,0.9629272952193044,0.9722868944799099,124.72265625
0.05,5,120,26,0.9909094678358936,0.9992339335043587,0.9817372008748264,0.9629821017522432,0.9722692131349702,311.51953125
0.05,5,120,28,0.9909081721500094,0.99923384898772,0.9817447457275361,0.962966442742832,0.972264931759163,315.09765625
0.08,4,90,14,0.990915946265315,0.9986906885165736,0.9836294141686098,0.9611030206229154,0.9722357525572333,148.25390625
0.08,5,80,20,0.9908939196052823,0.9992486473679376,0.9815125111706882,0.9631152033322372,0.9722268326417705,184.89453125
0.05,6,80,18,0.9909042850923565,0.9990890230991473,0.9833416091364867,0.9613222467546703,0.9722072657017071,169.42578125
0.15,3,80,12,0.9908952152911665,0.9988327775551997,0.982575388035473,0.9620425611875792,0.9722005736326773,83.44140625
0.15,3,80,14,0.9908952152911665,0.9988327775551997,0.982575388035473,0.9620425611875792,0.9722005736326773,83.44140625
0.15,3,80,16,0.9908952152911665,0.9988327775551997,0.982575388035473,0.9620425611875792,0.9722005736326773,83.44140625
0.15,3,80,18,0.9908952152911665,0.9988327775551997,0.982575388035473,0.9620425611875792,0.9722005736326773,83.44140625
0.15,3,80,20,0.9908952152911665,0.9988327775551997,0.982575388035473,0.9620425611875792,0.9722005736326773,83.44140625
0.15,3,80,22,0.9908952152911665,0.9988327775551997,0.982575388035473,0.9620425611875792,0.9722005736326773,83.44140625
0.15,3,80,28,0.9908952152911665,0.9988327775551997,0.982575388035473,0.9620425611875792,0.9722005736326773,83.44140625
0.15,3,80,30,0.9908952152911665,0.9988327775551997,0.982575388035473,0.9620425611875792,0.9722005736326773,83.44140625
0.15,3,80,10,0.9908952152911665,0.9988327775551997,0.982575388035473,0.9620425611875792,0.9722005736326773,83.45703125
0.15,3,80,24,0.9908952152911665,0.9988327775551997,0.982575388035473,0.9620425611875792,0.9722005736326773,83.45703125
0.15,3,80,26,0.9908952152911665,0.9988327775551997,0.982575388035473,0.9620425611875792,0.9722005736326773,83.45703125
0.12,5,50,30,0.9908731886311338,0.9992344092591849,0.9819870914145126,0.9625045019652056,0.9721481950100826,132.80078125
0.12,5,50,26,0.9908718929452495,0.9992323889802618,0.9819792473779645,0.9625045019652056,0.9721443511749193,131.16015625
0.05,5,120,22,0.9908667102017124,0.9992323907550809,0.9815094128819619,0.962950783733421,0.9721415331839434,296.39453125
0.1,4,70,16,0.9908615274581752,0.9990436850798113,0.9819549953269908,0.962465354441678,0.9721124989620773,122.42578125
0.1,4,70,18,0.9908615274581752,0.9990436850798113,0.9819549953269908,0.962465354441678,0.9721124989620773,122.42578125
0.1,4,70,20,0.9908615274581752,0.9990436850798113,0.9819549953269908,0.962465354441678,0.9721124989620773,122.42578125
0.1,4,70,22,0.9908615274581752,0.9990436850798113,0.9819549953269908,0.962465354441678,0.9721124989620773,122.42578125
0.1,4,70,24,0.9908615274581752,0.9990436850798113,0.9819549953269908,0.962465354441678,0.9721124989620773,122.42578125
0.1,4,70,26,0.9908615274581752,0.9990436850798113,0.9819549953269908,0.962465354441678,0.9721124989620773,122.42578125
0.1,4,70,28,0.9908615274581752,0.9990436850798113,0.9819549953269908,0.962465354441678,0.9721124989620773,122.42578125
0.1,4,70,30,0.9908615274581752,0.9990436850798113,0.9819549953269908,0.962465354441678,0.9721124989620773,122.42578125
0.12,5,50,28,0.9908589360864067,0.9992332689501201,0.9819701072846518,0.9624340364228559,0.9721039291744266,132.30078125
0.08,5,80,24,0.9908563447146381,0.9993261044816016,0.982069946385624,0.9623165938522729,0.9720929312901632,205.16015625
0.1,4,80,12,0.9908382051122582,0.9989820805949416,0.9802335671127316,0.9640782324110176,0.9720887822246081,117.66015625
0.05,6,90,16,0.9908589360864067,0.9990940569478307,0.982911387339219,0.961478836848781,0.9720769891434701,171.16015625
0.08,5,80,22,0.9908459792275639,0.999312884578012,0.9822537710736469,0.9620660497016958,0.9720551066177779,197.81640625
0.08,4,110,10,0.9908433878557954,0.9991743181235946,0.9825543726053256,0.961745040008769,0.9720383478608366,137.98828125
0.05,5,120,24,0.9908239525675312,0.9992137082320605,0.9815122293888499,0.962684580573433,0.9720072412784493,306.16015625
0.12,5,50,16,0.9908200655098783,0.9991555367455859,0.981427237391353,0.9627472166110772,0.9719974862951706,96.16015625
0.05,6,60,20,0.9908498662852168,0.9990166809835117,0.9848431271698599,0.9594744836441647,0.971993305678276,140.81640625
0.1,5,60,18,0.9908226568816468,0.9992542861989377,0.9818736668876871,0.9623087643475674,0.9719927718179985,127.11328125
0.05,7,100,14,0.990795447478077,0.9991618964266251,0.9797775691715327,0.9642817995333616,0.9719679272681356,168.50390625
0.05,5,110,20,0.9908058129651512,0.9990856162367856,0.9813487629688747,0.9627393871063716,0.9719550078649287,252.72265625
0.05,7,80,16,0.9908084043369197,0.9991940507620515,0.9822727926948234,0.9618155055511188,0.9719365149693019,152.75390625
0.05,5,120,18,0.9907902647345399,0.9992171852180077,0.9803884082907167,0.9636241211380968,0.9719339808892048,250.83203125
0.05,6,120,10,0.9907669423886228,0.999036572918054,0.9781078038027878,0.9658242119603514,0.9719271982351088,150.69140625
0.05,5,110,26,0.9907837863051184,0.9991357028208819,0.9815153426648249,0.9624340364228559,0.9718810409509766,283.25390625
0.05,6,70,18,0.9908135870804569,0.9990064763637199,0.9848163330921952,0.9592787460265264,0.9718798089889423,148.87890625
0.05,5,110,28,0.9907824906192342,0.9991355361398475,0.9815151950685894,0.9624262069181504,0.9718769765970905,285.53515625
0.05,5,110,30,0.9907824906192342,0.9991355239470839,0.9815151950685894,0.9624262069181504,0.9718769765970905,286.17578125
0.05,5,120,14,0.9907734208180442,0.999158444275988,0.9810685536949428,0.9628255116581325,0.9718614290964125,200.83203125
0.12,4,60,16,0.99077212513216,0.9989518755213651,0.9809993299511821,0.9628881476957768,0.9718593679618786,106.59765625
0.12,4,60,18,0.99077212513216,0.9989518755213651,0.9809993299511821,0.9628881476957768,0.9718593679618786,106.59765625
0.12,4,60,20,0.99077212513216,0.9989518755213651,0.9809993299511821,0.9628881476957768,0.9718593679618786,106.59765625
0.12,4,60,22,0.99077212513216,0.9989518755213651,0.9809993299511821,0.9628881476957768,0.9718593679618786,106.59765625
0.12,4,60,24,0.99077212513216,0.9989518755213651,0.9809993299511821,0.9628881476957768,0.9718593679618786,106.59765625
0.12,4,60,26,0.99077212513216,0.9989518755213651,0.9809993299511821,0.9628881476957768,0.9718593679618786,106.59765625
0.12,4,60,28,0.99077212513216,0.9989518755213651,0.9809993299511821,0.9628881476957768,0.9718593679618786,106.59765625
0.12,4,60,30,0.99077212513216,0.9989518755213651,0.9809993299511821,0.9628881476957768,0.9718593679618786,106.59765625
0.05,6,90,14,0.99075398552978,0.998992805412973,0.9800550972960922,0.9637415637086798,0.9718298739134211,152.19140625
0.05,5,110,22,0.9907643510168542,0.999114181438368,0.9813670546534464,0.962465354441678,0.9718243050943933,271.67578125
0.05,5,110,24,0.9907643510168542,0.9991147667153311,0.9813670546534464,0.962465354441678,0.9718243050943933,279.39453125
0.05,6,110,12,0.9907215933826731,0.999099539643382,0.9793182414541638,0.9642974585427726,0.9717498076809279,161.64453125
0.08,5,70,20,0.9907358459274002,0.9991494371423929,0.981333035258048,0.9623244233569784,0.9717357789461201,162.36328125
0.08,4,100,10,0.9907190020109045,0.9990140631497679,0.9821935669661069,0.9613457352687869,0.9716578365310427,125.84765625
0.05,6,50,30,0.9907267761262102,0.9991126248248361,0.9836335191945124,0.9599364244217911,0.9716405076733488,170.37890625
0.1,4,70,12,0.990689201235566,0.9988488702343448,0.9797567305089873,0.9636476096522134,0.97163540482506,103.55078125
0.15,4,50,12,0.9907099322097145,0.9988401558304034,0.9829730292783769,0.9605001487605894,0.9716066591690294,75.22265625
0.05,5,110,16,0.9906853141779132,0.9990452762232983,0.9811965538992199,0.9621521742534567,0.9715810487616864,207.48828125
0.08,5,70,18,0.9906658788896491,0.9991026378209532,0.9803121363324778,0.96293512472401,0.9715459356979225,148.01953125
0.1,6,60,10,0.9906373738001949,0.9990179378714424,0.9800637450199203,0.9630134197710652,0.9714637748694821,77.37890625
0.05,7,60,20,0.9906555134025747,0.9982728161123211,0.9825495723483999,0.9605941028170558,0.971447800783879,140.87890625
0.05,7,70,16,0.9906438522296163,0.9990116739212237,0.9818767845288844,0.9612048041840873,0.9714308322288382,134.16015625
0.1,4,80,10,0.9906373738001949,0.998955380703838,0.9820919886054477,0.9609464305288048,0.9714041488915447,101.17578125
0.05,5,120,12,0.9905946161660136,0.9990798181765599,0.9787306759925287,0.9641173799345454,0.9713690703920926,175.75390625
0.12,3,90,10,0.9906386694860791,0.9988784490338547,0.9835236711796667,0.9595058016629868,0.9713662934707222,93.53515625
0.12,3,90,12,0.9906386694860791,0.9988784490338547,0.9835236711796667,0.9595058016629868,0.9713662934707222,93.53515625
0.12,3,90,14,0.9906386694860791,0.9988784490338547,0.9835236711796667,0.9595058016629868,0.9713662934707222,93.53515625
0.12,3,90,16,0.9906386694860791,0.9988784490338547,0.9835236711796667,0.9595058016629868,0.9713662934707222,93.53515625
0.12,3,90,18,0.9906386694860791,0.9988784490338547,0.9835236711796667,0.9595058016629868,0.9713662934707222,93.53515625
0.12,3,90,20,0.9906386694860791,0.9988784490338547,0.9835236711796667,0.9595058016629868,0.9713662934707222,93.53515625
0.12,3,90,22,0.9906386694860791,0.9988784490338547,0.9835236711796667,0.9595058016629868,0.9713662934707222,93.53515625
0.12,3,90,24,0.9906386694860791,0.9988784490338547,0.9835236711796667,0.9595058016629868,0.9713662934707222,93.53515625
0.12,3,90,26,0.9906386694860791,0.9988784490338547,0.9835236711796667,0.9595058016629868,0.9713662934707222,93.53515625
0.12,3,90,28,0.9906386694860791,0.9988784490338547,0.9835236711796667,0.9595058016629868,0.9713662934707222,93.53515625
0.12,3,90,30,0.9906386694860791,0.9988784490338547,0.9835236711796667,0.9595058016629868,0.9713662934707222,93.53515625
0.15,3,70,10,0.990610164396625,0.9987051906114212,0.9814108865392761,0.9614710073440754,0.9713386250291676,73.64453125
0.15,3,70,12,0.990610164396625,0.9987051906114212,0.9814108865392761,0.9614710073440754,0.9713386250291676,73.64453125
